,Unnamed: 0,filepath,size(byte),traditional(us),dadi-5M(us),dadi-10M(us),dadi-100M(us)
217,217,/usr/lib/x86_64-linux-gnu/gconv/IBM1130.so,18544,55.6,1867.5,938.1666666666666,160.92857142857142
218,218,/var/lib/dpkg/info/libldap-2.4-2:amd64.md5sums,545,1.85,65.83333333333333,33.333333333333336,6.071428571428571
219,219,/lib/x86_64-linux-gnu/libreadline.so.8.1,346312,1030.9699999999998,34538.833333333336,17349.0,2969.7285714285713
220,220,/var/lib/dpkg/info/libffi7:amd64.symbols,2172,6.67,234.16666666666666,120.0,20.042857142857144
221,221,/var/lib/dpkg/info/util-linux.postinst,2429,7.43,255.83333333333334,126.83333333333333,22.15714285714286
222,222,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/5_0.pl,5299,15.93,541.8333333333334,271.1666666666667,46.98571428571429
223,223,/var/lib/dpkg/info/libssl1.1:amd64.templates,33399,99.44999999999999,3349.8333333333335,1679.3333333333333,287.27142857142854
224,224,/var/lib/dpkg/info/libcom-err2:amd64.shlibs,83,0.41000000000000003,27.833333333333332,11.5,2.557142857142857
225,225,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Cham.pl,538,1.78,65.16666666666667,31.833333333333332,6.957142857142857
226,226,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_C3.crt,814,2.71,90.83333333333333,48.0,8.3
227,227,/usr/lib/x86_64-linux-gnu/perl-base/List/Util.pm,1211,3.79,137.5,69.33333333333333,12.728571428571428
228,228,/usr/lib/x86_64-linux-gnu/libmount.so.1,375424,1116.77,74532.5,33327.833333333336,3309.4714285714285
229,229,/etc/ssl/certs/1001acf7.0,0,5.93,219.16666666666666,110.66666666666667,18.785714285714285
230,230,/var/lib/dpkg/info/nginx.postinst,3001,9.049999999999999,312.1666666666667,159.66666666666666,27.242857142857144
231,231,/usr/share/ca-certificates/mozilla/GeoTrust_Primary_Certification_Authority_-_G2.crt,989,3.13,108.16666666666667,55.0,9.871428571428572
232,232,/usr/share/ca-certificates/mozilla/Sonera_Class_2_Root_CA.crt,1143,3.5300000000000002,116.83333333333333,58.666666666666664,10.385714285714286
233,233,/var/lib/dpkg/info/base-passwd.postinst,2800,8.53,37520.833333333336,14764.333333333334,134.84285714285716
234,234,/usr/lib/x86_64-linux-gnu/gconv/ISO_10367-BOX.so,18544,55.31,1884.5,946.0,161.95714285714286
235,235,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Hst/NA.pl,551,1.8,77.5,38.166666666666664,6.985714285714286
236,236,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/7.pl,1766,5.43,186.16666666666666,94.83333333333333,16.52857142857143
237,237,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Jg/HanifiRo.pl,538,1.76,63.166666666666664,33.333333333333336,5.957142857142857
238,238,/usr/share/X11/locale/compose.dir,35962,107.38,3603.8333333333335,1811.3333333333333,309.92857142857144
239,239,/usr/lib/x86_64-linux-gnu/libpsl.so.5.3.2,75616,225.01999999999998,44574.5,18329.333333333332,733.1571428571428
240,240,/var/lib/dpkg/info/apt.conffiles,121,0.52,29.166666666666668,15.333333333333334,2.7285714285714286
241,241,/var/lib/dpkg/info/libssl1.1:amd64.postrm,213,0.78,34.166666666666664,16.0,3.1857142857142855
242,242,/usr/lib/x86_64-linux-gnu/gconv/IBM1164.so,18544,55.35,1870.5,934.0,160.3
243,243,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/12.pl,577,1.86,68.16666666666667,34.5,6.642857142857143
244,244,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Upper/Y.pl,7083,21.28,726.5,366.1666666666667,62.75714285714286
245,245,/var/lib/dpkg/info/libfontconfig1:amd64.triggers,63,0.33999999999999997,19.166666666666668,8.666666666666666,1.8714285714285714
246,246,/etc/ssl/certs/ACCVRAIZ1.pem,0,8.379999999999999,280.8333333333333,141.5,24.585714285714285
247,247,/etc/ssl/certs/b66938e9.0,0,4.31,150.83333333333334,73.16666666666667,13.071428571428571
248,248,/var/lib/dpkg/info/libc6:amd64.md5sums,21596,64.85,2172.1666666666665,1086.5,186.81428571428572
249,249,/lib/x86_64-linux-gnu/libpamc.so.0.82.1,18352,54.85,1862.8333333333333,934.6666666666666,158.81428571428572
250,250,/lib/x86_64-linux-gnu/libpamc.so.0,18352,54.82,1832.8333333333333,917.0,157.7
251,251,/usr/share/ca-certificates/mozilla/OISTE_WISeKey_Global_Root_GC_CA.crt,895,2.9,91.16666666666667,46.0,8.157142857142858
252,252,/usr/share/ca-certificates/mozilla/certSIGN_ROOT_CA.crt,1176,3.69,130.5,64.66666666666667,11.32857142857143
253,253,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R6.crt,1972,6.0,206.16666666666666,103.83333333333333,18.15714285714286
254,254,/usr/lib/x86_64-linux-gnu/liblz4.so.1,137568,409.31,13802.5,6885.5,1180.7285714285715
255,255,/var/lib/dpkg/info/readline-common.postinst,205,0.78,41.166666666666664,18.5,3.442857142857143
256,256,/var/lib/dpkg/info/nginx.conffiles,257,0.98,35.166666666666664,17.833333333333332,3.6714285714285713
257,257,/usr/share/fontconfig/conf.avail/70-yes-bitmaps.conf,77,0.39,18.833333333333332,9.166666666666666,1.9857142857142858
258,258,/lib/x86_64-linux-gnu/libgcc_s.so.1,100736,300.21000000000004,47380.5,19695.0,972.8428571428572
259,259,/lib/x86_64-linux-gnu/libext2fs.so.2,438608,1305.2199999999998,81260.83333333333,36637.666666666664,3850.3285714285716
260,260,/usr/lib/x86_64-linux-gnu/gconv/IBM902.so,18544,55.45,1881.1666666666667,953.0,161.47142857142856
261,261,/etc/ssl/certs/ca-certificates.crt,200313,596.4,20006.166666666668,10111.666666666666,1717.642857142857
262,262,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/Overstru.pl,534,1.76,80.16666666666667,41.5,7.128571428571429
263,263,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/Assigned.pl,8391,25.25,849.5,431.8333333333333,73.87142857142857
264,264,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/NFDQC/N.pl,2898,8.84,309.8333333333333,156.16666666666666,27.014285714285716
265,265,/etc/fonts/conf.avail/20-unhint-small-dejavu-sans.conf,856,2.67,89.16666666666667,44.333333333333336,8.014285714285714
266,266,/usr/share/ca-certificates/mozilla/Actalis_Authentication_Root_CA.crt,2049,6.239999999999999,215.16666666666666,110.33333333333333,19.414285714285715
267,267,/var/lib/dpkg/info/libpcre3:amd64.triggers,65,0.36,17.833333333333332,9.333333333333334,1.9857142857142858
268,268,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Gonm.pl,585,1.9300000000000002,70.16666666666667,34.166666666666664,6.271428571428571
269,269,/var/lib/dpkg/info/nginx.preinst,1309,4.08,138.83333333333334,70.66666666666667,12.357142857142858
270,270,/usr/share/fontconfig/conf.avail/20-unhint-small-vera.conf,1537,4.779999999999999,162.83333333333334,84.5,14.642857142857142
271,271,/var/lib/dpkg/info/zlib1g:amd64.md5sums,278,0.99,39.833333333333336,19.5,3.7
272,272,/usr/lib/x86_64-linux-gnu/libp11-kit.so.0.3.0,1257280,3740.7,125195.16666666667,63430.0,10773.585714285715
273,273,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/NFKCQC/Y.pl,3718,11.67,399.5,203.16666666666666,34.957142857142856
274,274,/etc/ssl/certs/d4dae3dd.0,0,4.779999999999999,159.83333333333334,81.83333333333333,14.357142857142858
275,275,/etc/ssl/certs/3bde41ac.0,0,6.68,244.83333333333334,124.83333333333333,21.414285714285715
276,276,/etc/nginx/nginx.conf,648,2.16,86.16666666666667,43.0,7.8428571428571425
277,277,/usr/share/ca-certificates/mozilla/TrustCor_RootCert_CA-2.crt,2204,6.869999999999999,229.83333333333334,117.33333333333333,19.957142857142856
278,278,/var/lib/dpkg/info/libtinfo6:amd64.shlibs,99,0.52,20.833333333333332,11.166666666666666,2.585714285714286
279,279,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Consona8.pl,534,1.75,63.166666666666664,31.833333333333332,6.014285714285714
280,280,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/DI/Y.pl,679,2.2,83.5,43.833333333333336,7.728571428571429
281,281,/usr/lib/ssl/misc/tsget.pl,6575,19.92,683.8333333333334,344.8333333333333,58.957142857142856
282,282,/etc/apt/sources.list,435,1.5,55.5,28.0,5.042857142857143
283,283,/usr/lib/x86_64-linux-gnu/perl-base/IPC/Open2.pm,816,2.63,102.83333333333333,50.0,8.842857142857143
284,284,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/NFKCQC.pl,3750,11.37,384.8333333333333,191.66666666666666,33.84285714285714
285,285,/etc/ssl/certs/0c4c9b6c.0,0,7.8999999999999995,276.8333333333333,154.66666666666666,24.071428571428573
286,286,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium_ECC.crt,753,2.36,76.16666666666667,39.333333333333336,7.3
287,287,/var/lib/dpkg/info/libnettle8:amd64.shlibs,34,0.25,13.5,6.833333333333333,1.5857142857142856
288,288,/var/lib/dpkg/info/libtasn1-6:amd64.triggers,65,0.36,15.166666666666666,7.833333333333333,1.957142857142857
289,289,/docker-entrypoint.d,4096,0.25,11.5,6.333333333333333,1.5
290,290,/usr/lib/x86_64-linux-gnu/gconv/IBM1141.so,18544,55.49,1870.1666666666667,943.1666666666666,160.55714285714285
291,291,/usr/lib/x86_64-linux-gnu/gconv/IBM862.so,18544,55.39,1866.5,943.8333333333334,161.5
292,292,/usr/lib/x86_64-linux-gnu/gconv/ISO-2022-JP-3.so,30832,92.08,3084.1666666666665,1551.6666666666667,268.87142857142857
293,293,/etc/ssl/certs/3513523f.0,0,4.31,152.5,77.83333333333333,13.871428571428572
294,294,/var/lib/dpkg/info/libsmartcols1:amd64.list,320,1.1300000000000001,41.166666666666664,21.833333333333332,4.157142857142857
295,295,/etc/apt/auth.conf.d,4096,0.15000000000000002,2.8333333333333335,2.8333333333333335,0.7
296,296,/usr/share/perl5/Debconf/DbDriver/Backup.pm,1638,4.989999999999999,179.16666666666666,90.66666666666667,15.957142857142857
297,297,/usr/lib/x86_64-linux-gnu/gconv/HP-GREEK8.so,18544,55.370000000000005,1861.8333333333333,933.6666666666666,160.55714285714285
298,298,/usr/lib/x86_64-linux-gnu/libpcreposix.so.3,14248,42.59,1435.1666666666667,719.6666666666666,124.32857142857142
299,299,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/Me.pl,543,1.77,65.5,32.666666666666664,6.3
300,300,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Ccc/BR.pl,532,1.73,63.5,31.833333333333332,5.785714285714286
301,301,/var/lib/dpkg/info/libgssapi-krb5-2:amd64.postinst,221,0.85,31.166666666666668,16.166666666666664,3.1285714285714286
302,302,/var/lib/dpkg/info/libkeyutils1:amd64.list,255,0.9199999999999999,36.833333333333336,18.166666666666668,3.4714285714285715
303,303,/etc/security/sepermit.conf,419,1.4600000000000002,59.5,29.666666666666668,5.4714285714285715
304,304,/var/lib/dpkg/info/openssl.conffiles,21,0.21000000000000002,10.833333333333334,6.333333333333333,1.3857142857142857
305,305,/etc/ssl/certs/76cb8f92.0,0,4.06,151.16666666666666,74.5,13.32857142857143
306,306,/usr/lib/x86_64-linux-gnu/gconv/UHC.so,75888,225.76999999999998,44851.833333333336,18428.666666666668,765.0714285714286
307,307,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Thaa.pl,565,1.83,75.5,37.0,6.957142857142857
308,308,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Dt/Font.pl,1394,4.279999999999999,150.5,75.83333333333333,13.185714285714285
309,309,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/WB/Extend.pl,3770,11.31,387.8333333333333,195.16666666666666,33.75714285714286
310,310,/var/lib/dpkg/info/libxcb1:amd64.shlibs,65,0.35,18.5,9.833333333333334,2.185714285714286
311,311,/usr/share/doc/libssl1.1,4096,0.15000000000000002,4.833333333333333,2.333333333333333,0.7571428571428571
312,312,/usr/lib/x86_64-linux-gnu/gconv/IBM423.so,18544,55.74,1868.1666666666667,934.6666666666666,160.21428571428572
313,313,/usr/lib/x86_64-linux-gnu/perl-base/warnings.pm,26254,78.30999999999999,2655.8333333333335,1318.1666666666667,227.7
314,314,/usr/lib/x86_64-linux-gnu/gconv/IBM943.so,75888,225.76999999999998,44627.166666666664,18317.166666666668,739.9285714285714
315,315,/usr/lib/x86_64-linux-gnu/gconv/SAMI-WS2.so,18544,55.47,1873.8333333333333,936.5,161.3
316,316,/var/lib/dpkg/info/libexpat1:amd64.md5sums,436,1.4300000000000002,55.5,28.166666666666668,5.328571428571428
317,317,/var/lib/dpkg/info/fontconfig-config.preinst,2888,8.82,298.5,150.33333333333334,25.9
318,318,/etc/ssl/certs/f39fc864.0,0,4.2299999999999995,152.5,76.66666666666667,13.414285714285715
319,319,/var/lib/dpkg/info/libgcc-s1:amd64.triggers,67,0.36,16.833333333333332,9.5,1.8714285714285714
320,320,/etc/security/pam_env.conf,2971,9.0,307.5,153.66666666666666,26.67142857142857
321,321,/usr/share/perl5/Debconf/Element/Gnome/Error.pm,1166,3.64,125.16666666666667,66.5,11.214285714285714
322,322,/etc/fonts/conf.d/45-generic.conf,0,10.69,365.5,183.33333333333334,31.7
323,323,/usr/lib/x86_64-linux-gnu/libdebconfclient.so.0.0.0,14400,43.03,38623.166666666664,15574.0,228.27142857142857
324,324,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Nukta.pl,781,2.47,103.5,53.166666666666664,9.214285714285714
325,325,/var/lib/dpkg/info/ucf.list,2398,7.38,256.5,127.0,21.87142857142857
326,326,/usr/sbin/policy-rc.d,255,0.95,37025.166666666664,14541.666666666666,89.38571428571429
327,327,/etc/fonts/conf.d/57-dejavu-serif.conf,1357,4.199999999999999,167.83333333333334,82.33333333333333,19.12857142857143
328,328,/etc/fonts/conf.d/20-unhint-small-dejavu-sans-mono.conf,866,2.85,99.83333333333333,49.5,9.67142857142857
329,329,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,1367,4.17,140.16666666666666,71.83333333333333,12.385714285714286
330,330,/usr/share/ca-certificates/mozilla/AffirmTrust_Commercial.crt,1204,3.79,134.16666666666666,67.33333333333333,11.585714285714285
331,331,/var/lib/dpkg/info/libk5crypto3:amd64.list,271,0.96,38.166666666666664,19.5,3.642857142857143
332,332,/etc/security/limits.conf,2161,6.55,226.83333333333334,114.83333333333333,20.042857142857144
333,333,/etc/init.d,4096,0.17,4.833333333333333,2.6666666666666665,0.8714285714285714
334,334,/lib/x86_64-linux-gnu/security/pam_succeed_if.so,18272,54.730000000000004,1863.8333333333333,923.3333333333334,158.64285714285714
335,335,/usr/share/X11/locale/ja_JP.UTF-8,4096,0.16,8.166666666666668,2.166666666666667,0.7285714285714285
336,336,/usr/share/fonts/truetype/dejavu/DejaVuSerif-Bold.ttf,356088,1060.34,71915.5,31949.0,3078.9857142857145
337,337,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/NA.pl,2770,8.49,302.8333333333333,152.33333333333334,26.47142857142857
338,338,/var/lib/dpkg/info/libnghttp2-14:amd64.list,399,1.35,51.833333333333336,26.5,5.014285714285714
339,339,/usr/share/ca-certificates/mozilla/Global_Chambersign_Root_-_2008.crt,2585,7.819999999999999,265.8333333333333,131.66666666666666,22.614285714285714
340,340,/var/lib/dpkg/info/libmount1:amd64.shlibs,73,0.41000000000000003,18.166666666666668,10.0,1.9857142857142858
341,341,/etc/cron.d,4096,0.16,5.166666666666667,2.6666666666666665,0.8428571428571429
342,342,/etc/rc4.d,4096,0.15000000000000002,2.5,1.6666666666666667,0.7
343,343,/usr/share/perl5/Debconf/Question.pm,5867,17.64,605.5,301.8333333333333,51.52857142857143
344,344,/usr/lib/x86_64-linux-gnu/perl-base/Text/ParseWords.pm,4480,13.53,466.8333333333333,238.0,40.44285714285714
345,345,/var/lib/dpkg/info/mawk.postinst,299,1.05,43.833333333333336,20.333333333333332,4.242857142857143
346,346,/var/lib/dpkg/info/libsemanage1:amd64.list,280,1.03,37.833333333333336,20.333333333333332,3.7285714285714286
347,347,/var/lib/dpkg/info/apt.shlibs,34,0.26,13.5,6.833333333333333,1.5857142857142856
348,348,/etc/ssl/certs/Certigna.pem,0,4.13,146.5,72.5,13.071428571428571
349,349,/etc/ssl/certs/ca6e4ad9.0,0,6.29,222.5,112.83333333333333,19.557142857142857
350,350,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,2021,6.1499999999999995,211.5,106.66666666666667,18.67142857142857
351,351,/var/lib/dpkg/info/libc-bin.md5sums,2032,6.2299999999999995,215.16666666666666,107.16666666666667,18.757142857142856
352,352,/lib/systemd/system/apt-daily.service,326,1.1400000000000001,45.833333333333336,21.166666666666668,4.128571428571428
353,353,/usr/share/perl5/Debconf/Element/Web/String.pm,467,1.54,66.5,33.0,5.985714285714286
354,354,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/Bottom.pl,2058,6.4399999999999995,220.5,109.33333333333333,18.9
355,355,/var/lib/dpkg/info/libgeoip1:amd64.shlibs,33,0.25,12.833333333333334,7.5,1.6428571428571428
356,356,/usr/share/perl5/Debconf/FrontEnd/Teletype.pm,1573,4.79,171.5,83.83333333333333,14.785714285714286
357,357,/usr/share/perl5/Debconf/DbDriver/Directory.pm,3609,10.95,370.1666666666667,186.33333333333334,32.27142857142857
358,358,/usr/lib/x86_64-linux-gnu/gconv/MAC-CENTRALEUROPE.so,18544,55.230000000000004,1867.1666666666667,936.3333333333334,160.64285714285714
359,359,/etc/ssl/certs/SSL.com_EV_Root_Certification_Authority_RSA_R2.pem,0,6.4399999999999995,214.5,108.5,19.014285714285716
360,360,/etc/ssl/certs/Network_Solutions_Certificate_Authority.pem,0,4.34,140.83333333333334,72.83333333333333,12.7
361,361,/usr/lib/x86_64-linux-gnu/libdebconfclient.so.0,14400,42.99,1446.1666666666667,728.8333333333334,124.75714285714285
362,362,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/TopAndRi.pl,585,1.9600000000000002,71.5,35.666666666666664,6.414285714285715
363,363,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Age/V40.pl,1326,4.119999999999999,140.83333333333334,72.33333333333333,12.814285714285715
364,364,/usr/share/perl5/Debconf/Element/Noninteractive/Text.pm,226,0.84,39.833333333333336,20.333333333333332,3.7
365,365,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/BidiC/Y.pl,530,1.7200000000000002,67.5,35.666666666666664,6.5
366,366,/var/lib/systemd/deb-systemd-helper-enabled/e2scrub_reap.service.dsh-also,62,0.4,27.833333333333332,15.666666666666666,2.9
367,367,/usr/share/perl5/Debconf/Element/Web/Progress.pm,231,0.85,31.166666666666668,16.0,3.157142857142857
368,368,/usr/lib/x86_64-linux-gnu/gconv/IBM5347.so,18544,55.31,1877.1666666666667,936.5,160.32857142857142
369,369,/etc/ssl/certs/QuoVadis_Root_CA_3.pem,0,7.21,248.83333333333334,125.33333333333333,21.67142857142857
370,370,/etc/fonts/conf.avail/20-unhint-small-dejavu-lgc-sans-mono.conf,874,2.79,100.83333333333333,49.833333333333336,8.728571428571428
371,371,/usr/lib/x86_64-linux-gnu/gconv/EBCDIC-UK.so,18544,55.2,38944.5,15496.5,251.64285714285714
372,372,/var/lib/dpkg/info/libmd0:amd64.triggers,67,0.37,22.5,12.5,2.4142857142857146
373,373,/var/lib/dpkg/info/nginx-module-njs.postinst,688,2.24,80.83333333333333,39.5,7.5
374,374,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bc/AL.pl,807,2.58,92.5,45.833333333333336,8.271428571428572
375,375,/usr/lib/x86_64-linux-gnu/libicuio.so.67,55456,165.16,78643.83333333333,31828.0,579.9571428571429
376,376,/var/lib/dpkg/info/libpam-modules-bin.md5sums,1040,3.3000000000000003,134.83333333333334,66.0,10.985714285714286
377,377,/var/lib/dpkg/info/libsemanage1:amd64.shlibs,36,0.26,14.833333333333334,7.833333333333333,1.7571428571428571
378,378,/lib/x86_64-linux-gnu/libtinfo.so.6.2,187792,558.0400000000001,19132.5,9409.666666666666,1607.7857142857142
379,379,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Telu.pl,611,2.04,80.16666666666667,38.166666666666664,6.928571428571429
380,380,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/2.pl,2076,6.34,223.83333333333334,110.0,19.785714285714285
381,381,/var/lib/dpkg/info/libicu67:amd64.md5sums,677,2.16,79.16666666666667,39.333333333333336,7.271428571428571
382,382,/etc/ssl/certs/IdenTrust_Public_Sector_Root_CA_1.pem,0,5.9399999999999995,221.16666666666666,108.0,18.814285714285713
383,383,/etc/ssl/certs/SSL.com_EV_Root_Certification_Authority_ECC.pem,0,3.02,112.5,56.833333333333336,10.128571428571428
384,384,/var/lib/dpkg/info/init-system-helpers.list,933,2.95,106.16666666666667,52.5,9.185714285714285
385,385,/etc/dpkg/dpkg.cfg,446,1.56,64.16666666666666,32.33333333333333,6.042857142857143
386,386,/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28,1870824,5562.610000000001,321265.1666666667,140237.5,16344.785714285714
387,387,/usr/share/ca-certificates/mozilla/EC-ACC.crt,1911,5.97,219.5,111.33333333333333,18.728571428571428
388,388,/etc/ssl/certs/GlobalSign_Root_CA.pem,0,4.03,140.16666666666666,70.66666666666667,12.7
389,389,/etc/ssl/certs/Certum_Trusted_Network_CA.pem,0,4.18,154.16666666666666,79.16666666666667,13.728571428571428
390,390,/usr/share/fontconfig/conf.avail/10-sub-pixel-vrgb.conf,758,2.46,87.83333333333333,44.5,7.785714285714286
391,391,/var/lib/dpkg/info/ncurses-bin.md5sums,1461,4.52,162.16666666666666,78.0,14.471428571428572
392,392,/var/lib/dpkg/info/libselinux1:amd64.symbols,10171,30.48,1037.1666666666667,516.6666666666666,88.58571428571429
